[2017-10-07 15:46:06] ERRO NetInfoPlugin DeviceMgr.cpp(line 202):  Device Name:  -> not in available device list
[2017-10-07 22:27:28] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 7
[2017-10-07 22:27:28] INFO XFramePlugin MainFrm.cpp(line 1556):  WM_POWERBROADCAST OnHibernate() PBT_APMRESUMESUSPEND
[2017-10-07 22:27:28] CRIT CDetectDevice::StandbyHibernateMode DetectDevice.cpp(line 140):  Device Resume Standby or Hibernate Mode!
[2017-10-07 22:27:28] CRIT Report Device Removed or invalided FunctionTrace.h(line 17):  Enter CDetectDevice::ReportDevRemove()
[2017-10-07 22:27:28] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 160):  Enter delete the UniComm instance!
[2017-10-07 22:27:28] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 170):  Leave delete the UniComm instance!
[2017-10-07 22:27:28] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 174):  Enter Report EVENT_DEVICE_REJECT!
[2017-10-07 22:27:28] ERRO SMSSERVICE SMSServiceImpl.cpp(line 1978):  InfoAT: Enter CSMSServiceImpl::OnDeviceMgrEvent() EVENT_SRV_MS_UNAVAILABLE or EVENT_DEVICE_REJECT
[2017-10-07 22:27:28] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 2313):  OnStatusChanged eStatus= 3;
[2017-10-07 22:27:28] ERRO SMSSERVICE SMSServiceImpl.cpp(line 1998):  InfoAT: Leave CSMSServiceImpl::OnDeviceMgrEvent() EVENT_SRV_MS_UNAVAILABLE or EVENT_DEVICE_REJECT
[2017-10-07 22:27:28] CRIT CDeviceMgrImpl DeviceMgrImpl.cpp(line 311):  DEVICE REJECT!
[2017-10-07 22:27:28] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 180):  Leave Report EVENT_DEVICE_REJECT!
[2017-10-07 22:27:28] CRIT Report Device Removed or invalided FunctionTrace.h(line 22):  Leave CDetectDevice::ReportDevRemove()
[2017-10-07 22:27:31] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 18
[2017-10-07 22:27:31] INFO NetInfoUIPlugin MyStatusBar.cpp(line 1407):  Enter CMyStatusBar::OnMSAvalable()
[2017-10-07 22:27:31] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 4743):  OnSMSStatusChanged eStatus= 3;
[2017-10-07 22:27:31] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 3930):  Enter Update SMS Status!
[2017-10-07 22:27:31] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 3946):  Leave Update SMS Status!
[2017-10-07 22:27:31] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 4781):  Device Not Available!
[2017-10-08 06:22:32] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 07:58:25] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 08:15:57] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 08:15:57] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 08:59:29] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 11:39:22] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 14:22:45] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 14:22:47] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 4
[2017-10-09 14:22:47] INFO XFramePlugin MainFrm.cpp(line 1513):  WM_POWERBROADCAST OnHibernate() PBT_APMQUERYSUSPEND | PBT_APMSUSPEND
[2017-10-09 14:22:47] INFO DialUpPlugin EasyUseTrace.h(line 78):  CDialUpServiceImpl::PostSendingString PostSendingString Ingen dataforbindelse!
[2017-10-09 14:22:47] INFO DialUpPlugin EasyUseTrace.h(line 78):  CDialUpServiceImpl::PostSendingStatus ProfileName = 
[2017-10-09 14:22:47] INFO DialUpPlugin EasyUseTrace.h(line 70):  CDialUpServiceImpl::PostSendingStatus ConnectState = 6
[2017-10-09 14:22:47] CRIT NDISPlugin EasyUseTrace.h(line 70):  CNDISServiceImpl::Notify NDIS GetNotify(NTF_SYS_HIBERNATEMSG)
[2017-10-09 14:22:47] ERRO NotifyService NotifyServiceImpl.cpp(line 191):  SendNotify: the plugin(ID:58A0343A-93DB-4ea2-92B4-C51589629381) doesn't exist or can't receive notify.
[2017-10-09 14:22:47] CRIT CDetectDevice::StandbyHibernateMode DetectDevice.cpp(line 131):  device Enter Standby or Hibernate Mode!
[2017-10-09 14:22:47] INFO DialUpPlugin EasyUseTrace.h(line 70):  CDialUpServiceImpl::EnumConnections No Connections
[2017-10-09 14:22:47] ERRO NetInfoPlugin DeviceMgr.cpp(line 202):  Device Name:  -> not in available device list
[2017-10-09 22:46:18] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-09 22:46:18] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 18
[2017-10-09 22:46:18] CRIT CDetectDevice::StandbyHibernateMode DetectDevice.cpp(line 116):  Device Enter Again Standby or Hibernate Mode!
[2017-10-09 22:46:18] INFO XFramePlugin MainFrm.cpp(line 1556):  WM_POWERBROADCAST OnHibernate() PBT_APMRESUMESUSPEND
[2017-10-09 22:46:18] CRIT CDetectDevice::StandbyHibernateMode DetectDevice.cpp(line 140):  Device Resume Standby or Hibernate Mode!
[2017-10-09 22:46:18] CRIT Report Device Removed or invalided FunctionTrace.h(line 17):  Enter CDetectDevice::ReportDevRemove()
[2017-10-09 22:46:18] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 160):  Enter delete the UniComm instance!
[2017-10-09 22:46:18] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 170):  Leave delete the UniComm instance!
[2017-10-09 22:46:18] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 174):  Enter Report EVENT_DEVICE_REJECT!
[2017-10-09 22:46:18] ERRO SMSSERVICE SMSServiceImpl.cpp(line 1978):  InfoAT: Enter CSMSServiceImpl::OnDeviceMgrEvent() EVENT_SRV_MS_UNAVAILABLE or EVENT_DEVICE_REJECT
[2017-10-09 22:46:18] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 2313):  OnStatusChanged eStatus= 3;
[2017-10-09 22:46:18] ERRO SMSSERVICE SMSServiceImpl.cpp(line 1998):  InfoAT: Leave CSMSServiceImpl::OnDeviceMgrEvent() EVENT_SRV_MS_UNAVAILABLE or EVENT_DEVICE_REJECT
[2017-10-09 22:46:18] CRIT CDeviceMgrImpl DeviceMgrImpl.cpp(line 311):  DEVICE REJECT!
[2017-10-09 22:46:18] CRIT CDetectDevice::ReportDevRemove DetectDevice.cpp(line 180):  Leave Report EVENT_DEVICE_REJECT!
[2017-10-09 22:46:18] CRIT Report Device Removed or invalided FunctionTrace.h(line 22):  Leave CDetectDevice::ReportDevRemove()
[2017-10-09 22:46:21] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 7
[2017-10-09 22:46:21] INFO NetInfoUIPlugin MyStatusBar.cpp(line 1407):  Enter CMyStatusBar::OnMSAvalable()
[2017-10-09 22:46:21] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 4743):  OnSMSStatusChanged eStatus= 3;
[2017-10-09 22:46:21] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 3930):  Enter Update SMS Status!
[2017-10-09 22:46:21] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 3946):  Leave Update SMS Status!
[2017-10-09 22:46:21] INFO SMSUIPlugin SMSUIMainDlg.cpp(line 4781):  Device Not Available!
[2017-10-10 01:09:31] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:12:19] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:31:26] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:31:26] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:31:29] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:31:32] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:31:32] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:36:54] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:36:54] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:36:55] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-10 09:37:06] INFO XFramePlugin MainFrm.cpp(line 1481):  Enter OnHibernate, the wParam = 10
[2017-10-11 09:53:09] ERRO SMSSERVICE utils.cpp(line 566):  ID=0; Number=+4552631220; Content=DoorIsOpen; Time=201710 4 953 7; enType=SMS_IDENTIFYER_ORDINARILY;
[2017-10-12 09:53:09] ERRO SMSSERVICE utils.cpp(line 566):  ID=0; Number=+4552631220; Content=RoomIsVacant; Time=201710 4 953 7; enType=SMS_IDENTIFYER_ORDINARILY;
[2017-10-12 13:00:09] ERRO SMSSERVICE utils.cpp(line 566):  ID=0; Number=+4552631220; Content=WindowIsBroken; Time=201710 4 953 7; enType=SMS_IDENTIFYER_ORDINARILY;
